LOCATION,short_rate(t),term_rate(t),short_rate(t+5y),term_rate(t+5y)
USA,1.770000,2.420000,0.140000,2.900000
USA,1.020000,2.520000,0.120000,2.860000
USA,1.160000,2.870000,0.130000,2.710000
USA,1.070000,2.820000,0.120000,2.720000
USA,0.890000,2.930000,0.120000,2.710000
USA,0.570000,3.290000,0.110000,2.560000
USA,0.390000,3.720000,0.110000,2.600000
USA,0.350000,3.560000,0.130000,2.540000
USA,0.300000,3.590000,0.130000,2.420000
USA,0.250000,3.400000,0.120000,2.530000
USA,0.240000,3.390000,0.120000,2.300000
USA,0.210000,3.400000,0.130000,2.330000
USA,0.220000,3.590000,0.150000,2.210000
USA,0.200000,3.730000,0.160000,1.880000
USA,0.190000,3.690000,0.150000,1.980000
USA,0.230000,3.730000,0.140000,2.040000
USA,0.300000,3.850000,0.130000,1.940000
USA,0.450000,3.420000,0.150000,2.200000
USA,0.520000,3.200000,0.180000,2.360000
USA,0.410000,3.010000,0.190000,2.320000
USA,0.320000,2.700000,0.260000,2.170000
USA,0.280000,2.650000,0.270000,2.170000
USA,0.270000,2.540000,0.250000,2.070000
USA,0.270000,2.760000,0.300000,2.260000
USA,0.300000,3.290000,0.540000,2.240000
USA,0.290000,3.390000,0.570000,2.090000
USA,0.280000,3.580000,0.540000,1.780000
USA,0.280000,3.410000,0.550000,1.890000
USA,0.230000,3.460000,0.550000,1.810000
USA,0.210000,3.170000,0.570000,1.810000
USA,0.220000,3.000000,0.550000,1.640000
USA,0.240000,3.000000,0.620000,1.500000
USA,0.290000,2.300000,0.730000,1.560000
USA,0.330000,1.980000,0.750000,1.630000
USA,0.370000,2.150000,0.720000,1.760000
USA,0.410000,2.010000,0.710000,2.140000
USA,0.490000,1.980000,0.870000,2.490000
USA,0.400000,1.970000,0.900000,2.430000
USA,0.300000,1.970000,0.870000,2.420000
USA,0.290000,2.170000,0.980000,2.480000
USA,0.290000,2.050000,1.030000,2.300000
USA,0.290000,1.800000,1.050000,2.300000
USA,0.320000,1.620000,1.160000,2.190000
USA,0.300000,1.530000,1.220000,2.320000
USA,0.260000,1.680000,1.250000,2.210000
USA,0.240000,1.720000,1.250000,2.200000
USA,0.230000,1.750000,1.260000,2.360000
USA,0.230000,1.650000,1.320000,2.350000
USA,0.240000,1.720000,1.540000,2.400000
USA,0.230000,1.910000,1.630000,2.580000
USA,0.220000,1.980000,1.780000,2.860000
USA,0.210000,1.960000,2.080000,2.840000
USA,0.200000,1.760000,2.200000,2.870000
USA,0.200000,1.930000,2.160000,2.980000
USA,0.190000,2.300000,2.190000,2.910000
USA,0.140000,2.580000,2.170000,2.890000
USA,0.120000,2.740000,2.190000,2.890000
USA,0.110000,2.810000,2.240000,3.000000
USA,0.120000,2.620000,2.370000,3.150000
USA,0.120000,2.720000,2.560000,3.120000
USA,0.140000,2.900000,2.690000,2.830000
USA,0.120000,2.860000,2.590000,2.710000
USA,0.130000,2.710000,2.490000,2.680000
USA,0.120000,2.720000,2.480000,2.570000
USA,0.120000,2.710000,2.470000,2.530000
USA,0.110000,2.560000,2.440000,2.400000
USA,0.110000,2.600000,2.300000,2.070000
USA,0.130000,2.540000,2.220000,2.060000
USA,0.130000,2.420000,2.060000,1.630000
USA,0.120000,2.530000,2.030000,1.700000
USA,0.120000,2.300000,1.880000,1.710000
USA,0.130000,2.330000,1.770000,1.810000
USA,0.150000,2.210000,1.760000,1.860000
USA,0.160000,1.880000,1.650000,1.760000
USA,0.150000,1.980000,1.590000,1.500000
USA,0.140000,2.040000,1.350000,0.870000
USA,0.150000,2.200000,0.170000,0.670000
USA,0.180000,2.360000,0.200000,0.730000
USA,0.190000,2.320000,0.180000,0.620000
USA,0.260000,2.170000,0.150000,0.650000
USA,0.270000,2.170000,0.130000,0.680000
USA,0.250000,2.070000,0.120000,0.790000
USA,0.300000,2.260000,0.160000,0.870000
USA,0.540000,2.240000,0.170000,0.930000
USA,0.570000,2.090000,0.140000,1.080000
USA,0.540000,1.780000,0.110000,1.260000
NZL,7.880000,6.080000,11.630000,10.020000
NZL,8.380000,6.060000,12.380000,10.100000
NZL,8.750000,6.040000,12.870000,10.050000
NZL,9.000000,6.040000,13.120000,10.020000
NZL,9.000000,6.050000,14.250000,12.640000
NZL,9.130000,6.050000,14.500000,12.950000
NZL,9.410000,6.140000,14.500000,12.640000
NZL,10.000000,6.120000,14.930000,12.080000
NZL,11.250000,6.090000,14.930000,12.350000
NZL,13.750000,6.100000,16.070000,13.000000
NZL,12.750000,6.110000,16.200000,12.960000
NZL,11.000000,6.110000,16.320000,12.980000
NZL,9.750000,6.110000,15.820000,13.440000
NZL,9.880000,6.110000,15.820000,13.450000
NZL,11.000000,6.100000,15.550000,13.570000
NZL,9.250000,6.100000,14.920000,13.470000
NZL,8.250000,6.100000,14.250000,13.440000
NZL,8.000000,6.110000,13.250000,13.490000
NZL,7.000000,6.100000,13.270000,13.400000
NZL,7.130000,6.630000,13.370000,13.250000
NZL,7.630000,6.630000,13.850000,12.980000
NZL,7.250000,6.630000,13.950000,12.960000
NZL,7.130000,6.640000,14.050000,12.960000
NZL,7.180000,6.660000,14.300000,12.990000
NZL,6.250000,6.920000,14.220000,12.810000
NZL,7.380000,6.920000,14.800000,12.970000
NZL,8.250000,8.600000,15.150000,12.880000
NZL,8.130000,8.600000,15.020000,12.850000
NZL,7.750000,8.600000,14.300000,12.850000
NZL,7.250000,8.600000,14.150000,12.900000
NZL,8.400000,8.580000,15.250000,12.900000
NZL,8.450000,8.580000,15.800000,13.020000
NZL,9.750000,8.580000,15.900000,12.770000
NZL,9.630000,8.720000,16.400000,12.570000
NZL,9.250000,8.700000,16.250000,12.920000
NZL,10.380000,8.700000,15.850000,12.550000
NZL,12.000000,8.700000,16.620000,12.780000
NZL,13.130000,8.700000,17.000000,12.780000
NZL,15.000000,8.710000,17.870000,12.980000
NZL,14.500000,8.710000,18.000000,12.920000
NZL,14.630000,8.710000,16.630000,12.970000
NZL,13.500000,8.530000,16.630000,12.990000
NZL,14.300000,8.530000,16.630000,12.970000
NZL,15.630000,9.980000,16.630000,12.730000
NZL,14.250000,10.050000,17.100000,12.940000
NZL,13.750000,10.330000,17.420000,12.820000
NZL,12.130000,9.920000,17.130000,13.000000
NZL,11.500000,10.000000,16.430000,12.840000
NZL,11.500000,10.000000,15.350000,12.770000
NZL,12.130000,9.980000,14.500000,12.950000
NZL,12.130000,10.000000,14.050000,12.690000
NZL,11.500000,9.990000,14.450000,13.950000
NZL,11.000000,9.990000,15.500000,14.000000
NZL,10.250000,9.990000,14.500000,13.590000
NZL,10.000000,9.790000,12.750000,14.020000
NZL,10.200000,9.990000,11.270000,10.410000
NZL,10.250000,9.970000,10.120000,10.130000
NZL,10.500000,10.010000,11.120000,10.570000
NZL,10.620000,10.020000,11.550000,10.610000
NZL,11.630000,10.020000,11.870000,10.500000
NZL,12.380000,10.100000,13.500000,10.840000
NZL,12.870000,10.050000,13.880000,11.530000
NZL,13.120000,10.020000,13.250000,10.440000
NZL,14.250000,12.640000,14.100000,8.910000
NZL,14.500000,12.950000,14.250000,8.550000
NZL,14.500000,12.640000,16.000000,10.060000
NZL,14.930000,12.080000,15.380000,10.250000
NZL,14.930000,12.350000,15.250000,15.030000
NZL,16.070000,13.000000,17.600000,16.650000
NZL,16.200000,12.960000,15.790000,16.900000
NZL,16.320000,12.980000,15.250000,16.850000
NZL,15.820000,13.440000,17.310000,17.100000
NZL,15.820000,13.450000,20.270000,17.350000
NZL,15.550000,13.570000,26.470000,17.430000
NZL,14.920000,13.470000,22.070000,17.730000
NZL,14.250000,13.440000,24.250000,18.710000
NZL,13.250000,13.490000,23.730000,17.240000
NZL,13.270000,13.400000,24.020000,17.300000
NZL,13.370000,13.250000,26.130000,17.830000
NZL,13.850000,12.980000,27.200000,18.270000
NZL,13.950000,12.960000,26.570000,18.620000
NZL,14.050000,12.960000,22.030000,17.380000
NZL,14.300000,12.990000,19.610000,16.930000
NZL,14.220000,12.810000,22.260000,17.980000
NZL,14.800000,12.970000,23.520000,18.480000
NZL,15.150000,12.880000,22.390000,17.870000
NZL,15.020000,12.850000,21.540000,17.640000
NZL,14.300000,12.850000,17.770000,15.650000
NZL,14.150000,12.900000,15.310000,15.070000
NZL,15.250000,12.900000,16.450000,15.940000
NZL,15.800000,13.020000,16.490000,16.070000
NZL,15.900000,12.770000,16.030000,15.640000
NZL,16.400000,12.570000,16.280000,15.250000
NZL,16.250000,12.920000,18.190000,15.580000
NZL,15.850000,12.550000,22.670000,16.200000
NZL,16.620000,12.780000,23.510000,16.000000
NZL,17.000000,12.780000,25.230000,16.440000
NZL,17.870000,12.980000,26.060000,16.760000
NZL,18.000000,12.920000,26.350000,16.000000
NZL,16.630000,12.970000,22.510000,15.700000
NZL,16.630000,12.990000,19.220000,15.490000
NZL,16.630000,12.970000,18.460000,15.580000
NZL,16.630000,12.730000,18.100000,15.650000
NZL,17.100000,12.940000,19.090000,15.670000
NZL,17.420000,12.820000,19.770000,15.650000
NZL,17.130000,13.000000,18.210000,15.170000
NZL,16.430000,12.840000,16.810000,14.410000
NZL,15.350000,12.770000,16.970000,14.130000
NZL,14.500000,12.950000,16.760000,13.660000
NZL,14.050000,12.690000,15.990000,13.050000
NZL,14.450000,13.950000,15.900000,12.950000
NZL,15.500000,14.000000,16.210000,12.780000
NZL,14.500000,13.590000,15.860000,12.810000
NZL,12.750000,14.020000,14.990000,12.690000
NZL,11.270000,10.410000,14.500000,12.740000
NZL,10.120000,10.130000,14.420000,12.760000
NZL,11.120000,10.570000,14.260000,12.820000
NZL,11.550000,10.610000,14.340000,13.200000
NZL,11.870000,10.500000,14.510000,13.800000
NZL,13.500000,10.840000,13.800000,13.380000
NZL,13.880000,11.530000,13.400000,13.100000
NZL,13.250000,10.440000,13.320000,13.230000
NZL,14.100000,8.910000,13.340000,13.300000
NZL,14.250000,8.550000,13.490000,13.220000
NZL,16.000000,10.060000,13.520000,13.100000
NZL,15.380000,10.250000,13.400000,12.950000
NZL,15.250000,15.030000,12.980000,12.230000
NZL,16.020000,15.310000,13.420000,12.230000
NZL,17.600000,16.650000,13.850000,12.460000
NZL,15.790000,16.900000,13.880000,12.310000
NZL,15.250000,16.850000,14.070000,12.440000
NZL,17.310000,17.100000,13.900000,12.260000
NZL,20.270000,17.350000,13.830000,12.100000
NZL,26.470000,17.430000,13.690000,12.210000
NZL,22.070000,17.730000,13.590000,12.380000
NZL,24.250000,18.710000,13.480000,12.340000
NZL,23.730000,17.240000,13.820000,12.160000
NZL,24.020000,17.300000,13.740000,12.080000
NZL,26.130000,17.830000,14.490000,12.710000
NZL,27.200000,18.270000,14.630000,12.870000
NZL,26.570000,18.620000,14.530000,12.920000
NZL,22.030000,17.380000,13.980000,12.960000
NZL,19.610000,16.930000,13.030000,12.350000
NZL,22.260000,17.980000,12.370000,12.140000
NZL,23.520000,18.480000,11.950000,11.460000
NZL,22.390000,17.870000,11.950000,11.290000
NZL,21.540000,17.640000,11.350000,10.790000
NZL,17.770000,15.650000,10.080000,9.990000
NZL,15.310000,15.070000,9.850000,9.800000
NZL,16.450000,15.940000,9.650000,9.760000
NZL,16.490000,16.070000,9.440000,9.930000
NZL,16.030000,15.640000,8.900000,9.440000
NZL,16.280000,15.250000,8.040000,8.890000
NZL,18.190000,15.580000,8.180000,8.860000
NZL,22.670000,16.200000,7.830000,8.970000
NZL,23.510000,16.000000,7.430000,8.980000
NZL,25.230000,16.440000,7.480000,9.320000
NZL,26.060000,16.760000,7.340000,9.060000
NZL,26.350000,16.000000,7.070000,8.960000
NZL,22.510000,15.700000,6.830000,8.780000
NZL,19.220000,15.490000,6.770000,8.610000
NZL,18.460000,15.580000,6.180000,7.970000
NZL,18.100000,15.650000,6.140000,7.870000
NZL,19.090000,15.670000,6.260000,7.930000
NZL,19.770000,15.650000,6.230000,7.830000
NZL,18.210000,15.170000,6.160000,7.690000
NZL,16.810000,14.410000,6.870000,7.820000
NZL,16.970000,14.130000,7.870000,7.860000
NZL,16.760000,13.660000,7.530000,7.790000
NZL,15.990000,13.050000,7.240000,7.450000
NZL,15.900000,12.950000,7.150000,7.320000
NZL,16.210000,12.780000,6.580000,7.270000
NZL,15.860000,12.810000,6.420000,7.330000
NZL,14.990000,12.690000,5.700000,6.940000
NZL,14.500000,12.740000,5.620000,6.550000
NZL,14.420000,12.760000,5.300000,6.270000
NZL,14.260000,12.820000,5.450000,6.120000
NZL,14.340000,13.200000,5.850000,6.230000
NZL,14.510000,13.800000,5.250000,6.080000
NZL,13.800000,13.380000,4.660000,5.690000
NZL,13.400000,13.100000,4.640000,5.810000
NZL,13.320000,13.230000,5.430000,6.290000
NZL,13.340000,13.300000,6.390000,7.010000
NZL,13.490000,13.220000,5.990000,7.190000
NZL,13.520000,13.100000,6.070000,7.480000
NZL,13.400000,12.950000,7.080000,8.090000
NZL,12.980000,12.230000,7.060000,8.200000
NZL,13.420000,12.230000,7.490000,9.050000
NZL,13.850000,12.460000,8.010000,8.990000
NZL,13.880000,12.310000,8.470000,9.090000
NZL,14.070000,12.440000,9.530000,8.680000
NZL,13.900000,12.260000,9.290000,8.590000
NZL,13.830000,12.100000,9.370000,8.580000
NZL,13.690000,12.210000,9.420000,8.380000
NZL,13.590000,12.380000,9.230000,7.870000
NZL,13.480000,12.340000,9.100000,7.440000
NZL,13.820000,12.160000,9.040000,7.480000
NZL,13.740000,12.080000,8.840000,7.610000
NZL,14.490000,12.710000,9.030000,7.940000
NZL,14.630000,12.870000,9.220000,7.780000
NZL,14.530000,12.920000,8.690000,7.320000
NZL,13.980000,12.960000,8.310000,7.170000
NZL,13.030000,12.350000,8.560000,7.190000
NZL,12.370000,12.140000,8.610000,7.060000
NZL,11.950000,11.460000,8.510000,7.220000
NZL,11.950000,11.290000,8.860000,7.820000
NZL,11.350000,10.790000,9.220000,8.250000
NZL,10.080000,9.990000,9.820000,8.520000
NZL,9.850000,9.800000,10.040000,8.830000
NZL,9.650000,9.760000,10.120000,8.550000
NZL,9.440000,9.930000,9.870000,8.170000
NZL,8.900000,9.440000,9.900000,8.290000
NZL,8.040000,8.890000,9.610000,7.640000
NZL,8.180000,8.860000,8.970000,7.160000
NZL,7.830000,8.970000,8.080000,7.220000
NZL,7.430000,8.980000,7.550000,7.340000
NZL,7.480000,9.320000,7.460000,7.340000
NZL,7.340000,9.060000,7.580000,7.780000
NZL,7.070000,8.960000,7.490000,8.100000
NZL,6.830000,8.780000,7.020000,7.620000
NZL,6.770000,8.610000,6.960000,7.130000
NZL,6.180000,7.970000,7.790000,6.810000
NZL,6.140000,7.870000,8.340000,7.050000
NZL,6.260000,7.930000,8.060000,6.880000
NZL,6.230000,7.830000,7.760000,6.640000
NZL,6.160000,7.690000,7.600000,6.650000
NZL,6.870000,7.820000,8.300000,6.960000
NZL,7.870000,7.860000,8.890000,6.740000
NZL,7.530000,7.790000,8.950000,6.830000
NZL,7.240000,7.450000,9.000000,6.930000
NZL,7.150000,7.320000,9.260000,6.820000
NZL,6.580000,7.270000,8.880000,6.660000
NZL,6.420000,7.330000,9.150000,6.600000
NZL,5.700000,6.940000,7.750000,6.250000
NZL,5.620000,6.550000,6.790000,6.170000
NZL,5.300000,6.270000,5.790000,6.020000
NZL,5.450000,6.120000,4.850000,5.460000
NZL,5.850000,6.230000,4.500000,5.590000
NZL,5.250000,6.080000,4.380000,5.380000
NZL,4.660000,5.690000,4.470000,5.530000
NZL,4.640000,5.810000,4.300000,5.620000
NZL,5.430000,6.290000,4.590000,5.840000
NZL,6.390000,7.010000,4.640000,5.700000
NZL,5.990000,7.190000,4.670000,6.120000
NZL,6.070000,7.480000,4.740000,6.510000
NZL,7.080000,8.090000,4.720000,6.540000
NZL,7.060000,8.200000,4.770000,6.880000
NZL,7.490000,9.050000,4.940000,6.910000
NZL,8.010000,8.990000,5.100000,7.110000
NZL,8.470000,9.090000,5.350000,7.020000
NZL,9.530000,8.680000,5.670000,7.170000
NZL,9.290000,8.590000,5.680000,7.480000
NZL,9.370000,8.580000,5.930000,7.310000
NZL,9.420000,8.380000,6.260000,7.060000
NZL,9.230000,7.870000,6.490000,6.840000
NZL,9.100000,7.440000,6.770000,7.100000
NZL,9.040000,7.480000,6.880000,6.850000
NZL,8.840000,7.610000,6.830000,6.730000
NZL,9.030000,7.940000,6.740000,6.680000
NZL,9.220000,7.780000,6.660000,6.740000
NZL,8.690000,7.320000,6.650000,6.700000
NZL,8.310000,7.170000,6.640000,6.590000
NZL,8.560000,7.190000,6.710000,6.150000
NZL,8.610000,7.060000,6.530000,6.060000
NZL,8.510000,7.220000,6.480000,6.040000
NZL,8.860000,7.820000,6.250000,5.950000
NZL,9.220000,8.250000,5.970000,6.260000
NZL,9.820000,8.520000,5.790000,6.620000
NZL,10.040000,8.830000,5.820000,6.630000
NZL,10.120000,8.550000,5.790000,6.740000
NZL,9.870000,8.170000,5.830000,6.580000
NZL,9.900000,8.290000,5.570000,6.520000
NZL,9.610000,7.640000,5.150000,6.400000
NZL,8.970000,7.160000,4.870000,6.300000
NZL,8.080000,7.220000,4.860000,6.620000
NZL,7.550000,7.340000,4.860000,6.580000
NZL,7.460000,7.340000,4.930000,6.610000
NZL,7.580000,7.780000,5.310000,6.880000
NZL,7.490000,8.100000,5.680000,6.870000
NZL,7.020000,7.620000,5.830000,6.810000
NZL,6.960000,7.130000,5.960000,6.640000
NZL,7.790000,6.810000,6.000000,6.540000
NZL,8.340000,7.050000,5.870000,6.330000
NZL,8.060000,6.880000,5.860000,6.170000
NZL,7.760000,6.640000,5.880000,6.330000
NZL,7.600000,6.650000,5.900000,6.290000
NZL,8.300000,6.960000,5.920000,6.280000
NZL,8.890000,6.740000,5.860000,6.120000
NZL,8.950000,6.830000,5.820000,5.880000
NZL,9.000000,6.930000,5.810000,5.910000
NZL,9.260000,6.820000,5.730000,5.980000
NZL,8.880000,6.660000,5.380000,5.600000
NZL,9.150000,6.600000,5.230000,5.230000
NZL,7.750000,6.250000,5.110000,5.540000
NZL,6.790000,6.170000,5.110000,5.910000
NZL,5.790000,6.020000,5.150000,5.950000
NZL,4.850000,5.460000,5.190000,6.020000
NZL,4.500000,5.590000,5.370000,6.210000
NZL,4.380000,5.380000,5.320000,6.050000
NZL,4.470000,5.530000,5.350000,5.930000
NZL,4.300000,5.620000,5.590000,5.910000
NZL,4.590000,5.840000,5.540000,5.740000
NZL,4.640000,5.700000,5.590000,6.040000
NZL,4.670000,6.120000,5.900000,6.260000
NZL,4.740000,6.510000,6.070000,6.290000
NZL,4.720000,6.540000,6.250000,6.180000
NZL,4.770000,6.880000,6.440000,6.200000
NZL,4.940000,6.910000,6.640000,6.160000
NZL,5.100000,7.110000,6.750000,6.080000
NZL,5.350000,7.020000,6.720000,6.050000
NZL,5.670000,7.170000,6.710000,5.950000
NZL,5.680000,7.480000,6.760000,5.990000
NZL,5.930000,7.310000,6.830000,5.950000
NZL,6.260000,7.060000,6.990000,6.160000
NZL,6.490000,6.840000,7.050000,5.990000
NZL,6.770000,7.100000,7.050000,5.810000
NZL,6.880000,6.850000,7.030000,5.710000
NZL,6.830000,6.730000,7.030000,5.750000
NZL,6.740000,6.680000,7.030000,5.770000
NZL,6.660000,6.740000,7.090000,5.710000
NZL,6.650000,6.700000,7.280000,5.880000
NZL,6.640000,6.590000,7.540000,5.950000
NZL,6.710000,6.150000,7.660000,5.830000
NZL,6.530000,6.060000,7.640000,5.720000
NZL,6.480000,6.040000,7.530000,5.700000
NZL,6.250000,5.950000,7.490000,5.720000
NZL,5.970000,6.260000,7.470000,5.740000
NZL,5.790000,6.620000,7.490000,5.810000
NZL,5.820000,6.630000,7.470000,5.840000
NZL,5.790000,6.740000,7.480000,5.880000
NZL,5.830000,6.580000,7.490000,5.840000
NZL,5.570000,6.520000,7.560000,5.800000
NZL,5.150000,6.400000,7.660000,5.840000
NZL,4.870000,6.300000,7.610000,5.710000
NZL,4.860000,6.620000,7.660000,5.770000
NZL,4.860000,6.580000,7.700000,5.930000
NZL,4.930000,6.610000,7.750000,5.940000
NZL,5.310000,6.880000,7.880000,5.870000
NZL,5.680000,6.870000,7.980000,6.060000
NZL,5.830000,6.810000,8.090000,6.170000
NZL,5.960000,6.640000,8.320000,6.720000
NZL,6.000000,6.540000,8.440000,6.770000
NZL,5.870000,6.330000,8.720000,6.400000
NZL,5.860000,6.170000,8.810000,6.160000
NZL,5.880000,6.330000,8.680000,6.370000
NZL,5.900000,6.290000,8.730000,6.390000
NZL,5.920000,6.280000,8.900000,6.400000
NZL,5.860000,6.120000,8.750000,6.280000
NZL,5.820000,5.880000,8.820000,6.400000
NZL,5.810000,5.910000,8.910000,6.360000
NZL,5.730000,5.980000,8.870000,6.480000
NZL,5.380000,5.600000,8.710000,6.430000
NZL,5.230000,5.230000,8.680000,6.420000
NZL,5.110000,5.540000,8.460000,6.180000
NZL,5.110000,5.910000,8.200000,6.130000
NZL,5.150000,5.950000,7.950000,5.820000
NZL,5.190000,6.020000,7.430000,5.860000
NZL,5.370000,6.210000,6.250000,5.730000
NZL,5.320000,6.050000,5.230000,4.880000
NZL,5.350000,5.930000,4.380000,4.490000
NZL,5.590000,5.910000,3.400000,4.530000
NZL,5.540000,5.740000,3.240000,4.770000
NZL,5.590000,6.040000,3.120000,5.240000
NZL,5.900000,6.260000,2.820000,5.590000
NZL,6.070000,6.290000,2.780000,5.970000
NZL,6.250000,6.180000,2.790000,5.750000
NZL,6.440000,6.200000,2.760000,5.820000
NZL,6.640000,6.160000,2.770000,5.630000
NZL,6.750000,6.080000,2.790000,5.660000
NZL,6.720000,6.050000,2.800000,6.010000
NZL,6.710000,5.950000,2.780000,6.020000
NZL,6.760000,5.990000,2.780000,6.000000
NZL,6.830000,5.950000,2.730000,5.860000
NZL,6.990000,6.160000,2.670000,5.860000
NZL,7.050000,5.990000,2.690000,5.960000
NZL,7.050000,5.810000,2.890000,5.730000
NZL,7.030000,5.710000,3.070000,5.510000
NZL,7.030000,5.750000,3.230000,5.400000
NZL,7.030000,5.770000,3.250000,5.240000
NZL,7.090000,5.710000,3.180000,5.280000
NZL,7.280000,5.880000,3.180000,5.090000
NZL,7.540000,5.950000,3.170000,5.490000
NZL,7.660000,5.830000,3.170000,5.820000
NZL,7.640000,5.720000,3.190000,5.610000
NZL,7.530000,5.700000,3.130000,5.560000
NZL,7.490000,5.720000,2.690000,5.580000
NZL,7.470000,5.740000,2.650000,5.700000
NZL,7.490000,5.810000,2.660000,5.230000
NZL,7.470000,5.840000,2.650000,5.040000
NZL,7.480000,5.880000,2.710000,5.070000
NZL,7.490000,5.840000,2.900000,4.550000
NZL,7.560000,5.800000,2.880000,4.410000
NZL,7.660000,5.840000,2.760000,4.540000
NZL,7.610000,5.710000,2.690000,4.140000
NZL,7.660000,5.770000,2.690000,3.910000
NZL,7.700000,5.930000,2.740000,3.860000
NZL,7.750000,5.940000,2.750000,3.980000
NZL,7.880000,5.870000,2.740000,4.170000
NZL,7.980000,6.060000,2.740000,3.980000
NZL,8.090000,6.170000,2.590000,3.660000
NZL,8.320000,6.720000,2.610000,3.400000
NZL,8.440000,6.770000,2.670000,3.400000
NZL,8.720000,6.400000,2.640000,3.660000
NZL,8.810000,6.160000,2.640000,3.570000
NZL,8.680000,6.370000,2.650000,3.510000
NZL,8.730000,6.390000,2.640000,3.470000
NZL,8.900000,6.400000,2.650000,3.560000
NZL,8.750000,6.280000,2.660000,3.550000
NZL,8.820000,6.400000,2.660000,3.810000
NZL,8.910000,6.360000,2.640000,3.720000
NZL,8.870000,6.480000,2.650000,3.330000
NZL,8.710000,6.430000,2.640000,3.370000
NZL,8.680000,6.420000,2.640000,3.830000
NZL,8.460000,6.180000,2.640000,4.230000
NZL,8.200000,6.130000,2.640000,4.470000
NZL,7.950000,5.820000,2.650000,4.700000
NZL,7.430000,5.860000,2.670000,4.650000
