short_rate(t),short_rate(t+5y)
1.042,-0.0876
1.0217,-0.1263
1.0172,-0.1461
1.0867,-0.1836
1.1755,-0.2285
1.3212,-0.2492
1.4251,-0.2572
1.4886,-0.2679
1.5976,-0.2945
1.5521,-0.2982
1.5365,-0.3016
1.5759,-0.309
1.4847,-0.3127
1.4261,-0.3158
1.2222,-0.3255
1.0483,-0.3286
0.8585,-0.3293
0.7443,-0.3304
0.6849,-0.3295
0.6589,-0.33
0.497,-0.3304
0.3324,-0.3291
0.2463,-0.3294
0.2079,-0.3295
0.192,-0.329
0.1855,-0.3279
0.2049,-0.3285
0.2234,-0.3285
0.2061,-0.3279
0.2089,-0.3285
0.2012,-0.3252
0.2103,-0.322
0.2214,-0.3207
0.2259,-0.319
0.2232,-0.3188
0.2258,-0.3177
0.2234,-0.3164
0.2735,-0.3119
0.292,-0.308
0.2881,-0.3084
0.3053,-0.3092
0.3297,-0.3105
0.3246,-0.3119
0.2414,-0.3289
0.205,-0.3649
0.1916,-0.4077
0.0971,-0.4176
0.0826,-0.4129
0.0809,-0.4013
0.0809,-0.3947
0.0627,-0.3911
0.0482,-0.4088
0.0272,-0.4166
0.0047,-0.254
-0.0104,-0.272
-0.0139,-0.376
-0.0277,-0.4797
-0.037,-0.4914
-0.0536,-0.5091
-0.0876,-0.5209
-0.1263,-0.5381
-0.1461,-0.5472
-0.1836,-0.5417
7.04,3.93
6.99,3.96
6.89,4.04
6.43,4.15
5.73,4.25
5.68,4.27
5.84,4.33
5.85,4.36
5.65,4.47
5.32,4.63
4.92,4.68
4.66,4.64
4.36,4.57
4.53,4.6
4.84,4.76
4.79,4.92
4.54,4.95
4.64,4.94
4.79,4.95
4.81,5.04
4.85,5.03
4.91,5.05
4.8,5.21
4.81,5.34
4.91,5.34
4.91,5.43
4.9,5.73
4.7,5.81
4.54,5.28
4.76,5.25
4.62,5.38
4.39,5.36
4.28,5.36
4.15,5.52
3.9,5.77
3.83,5.79
3.93,6.03
4.23,5.62
4.34,4.68
4.26,3.22
4.08,2.7
3.93,2.45
3.91,2.42
3.9,2.41
3.91,2.41
3.91,2.41
3.7,2.48
3.52,2.64
3.52,2.79
3.42,2.79
3.39,2.82
3.47,2.88
3.59,2.88
3.55,2.83
3.52,2.51
3.51,2.45
3.51,2.45
3.51,2.58
3.5,2.63
3.7,2.66
3.93,2.66
3.96,2.73
4.04,2.8
4.15,2.93
4.25,3.13
4.27,3.35
4.33,3.4
4.36,3.46
4.47,3.53
4.63,3.59
4.68,3.59
4.64,3.58
4.57,3.58
4.6,3.56
4.76,3.55
4.92,3.55
4.95,3.53
4.94,3.54
4.95,3.54
5.04,3.54
5.03,3.54
5.05,3.34
5.21,3.19
5.34,3.14
5.34,2.93
5.43,2.85
5.73,2.88
5.81,2.86
5.28,2.83
5.25,2.81
5.38,2.8
5.36,2.72
5.36,2.69
5.52,2.68
5.77,2.66
5.79,2.66
6.03,2.66
5.62,2.65
4.68,2.65
3.22,2.65
2.7,2.65
2.45,2.65
2.42,2.65
2.41,2.65
2.41,2.65
2.41,2.65
2.48,2.517
2.64,2.35
2.79,2.21
2.79,2.14
2.82,2.13
2.88,2.13
2.88,2.12
2.83,1.95
2.51,1.81
2.45,1.8
2.45,1.7
2.58,1.65
2.63,1.64
2.66,1.6
2.66,1.58
2.73,1.59
2.8,1.67
2.93,1.67
3.13,1.64
3.35,1.63
3.4,1.61
3.46,1.58
3.53,1.43
3.59,1.36
3.59,1.35
3.58,1.34
3.58,1.35
3.56,1.42
3.55,1.54
3.55,1.5
3.53,1.49
3.54,1.48
3.54,1.43
3.54,1.39
3.54,1.38
3.34,1.39
3.19,1.39
3.14,1.38
2.93,1.38
2.85,1.45
2.88,1.66
2.86,1.66
2.83,1.65
2.81,1.65
2.8,1.65
2.72,1.65
2.69,1.65
2.68,1.65
2.66,1.65
2.66,1.65
2.66,1.68
2.65,1.71
2.65,1.91
2.65,1.87
2.65,1.87
2.65,1.9
2.65,1.86
2.65,1.84
2.65,1.8
2.65,1.68
2.517,1.49
2.35,1.54
2.21,1.46
2.14,1.52
2.13,1.53
2.13,1.47
2.12,1.42
1.95,1.23
1.81,1.1
1.8,1.02
1.7,0.79
1.65,0.79
1.64,0.68
1.6,0.63
1.58,0.63
1.59,0.66
1.67,0.66
1.67,0.68
1.64,0.73
9.15,5.12
8.74,5
9.06,5.01
9.13,4.82
8.75,4.66
8.7,4.56
8.69,4.55
8.77,4.47
8.92,4.1
9.04,4.18
9.17,4.29
9.45,4.06
9.66,3.77
9.43,3.32
9.27,3.34
9.26,3.26
9.28,3.21
9.3,3.33
9.32,3.48
9.5,3.44
9.51,3.34
9.64,3.32
9.66,3.32
9.73,3.35
9.79,3.33
9.74,3.3
9.64,3.34
9.64,3.42
9.74,3.43
9.69,3.4
9.75,3.4
9.85,3.45
9.42,3.48
8.84,3.73
8.68,3.85
8.74,3.84
8.43,3.7
8.02,3.62
7.72,3.6
7.59,3.64
7.17,3.69
6.91,3.64
6.66,3.61
6.6,3.59
6.61,3.55
6.59,3.57
6.22,3.6
5.76,3.4
5.46,3.1321
5.39,3.0934
5.38,3.0467
5.39,2.6965
5.08,2.579
4.97,2.6267
4.84,2.6765
4.8,2.695
4.87,2.7267
5.03,3.3757
5.05,3.4677
5.15,3.446
5.12,3.3431
5,3.5368
5.01,3.747
4.82,3.9253
4.66,4.362
4.56,4.5017
4.55,4.5829
4.47,4.7771
4.1,4.8528
4.18,5.0413
4.29,5.092
4.06,4.9392
3.77,4.7707
3.32,4.7558
3.34,4.7086
3.26,4.682
3.21,4.6367
3.33,4.4536
3.48,4.4671
3.44,4.3535
3.34,3.9829
3.32,3.5999
3.32,3.3857
3.35,3.3449
3.33,3.3388
3.3,3.3571
3.34,3.3908
3.42,3.4069
3.43,3.4671
3.4,3.464
3.4,3.41
3.45,3.3519
3.48,3.3101
3.73,3.2613
3.85,3.1241
3.84,2.941
3.7,2.8318
3.62,2.6875
3.6,2.53
3.64,2.5333
3.69,2.4005
3.64,2.1519
3.61,2.13
3.59,2.1404
3.55,2.1473
3.57,2.1436
3.6,2.159
3.4,2.1463
3.1321,2.0895
3.0934,2.0705
3.0467,2.0288
2.6965,2.0488
2.579,2.0859
2.6267,2.1127
2.6765,2.116
2.695,2.1143
2.7267,2.1186
3.3757,2.1473
3.4677,2.1703
3.446,2.1732
3.3431,2.1454
3.5368,2.1383
3.747,2.1372
3.9253,2.1372
4.362,2.1256
4.5017,2.111
4.5829,2.1194
4.7771,2.1325
4.8528,2.1391
5.0413,2.1966
5.092,2.3609
4.9392,2.4729
4.7707,2.5117
4.7558,2.6004
4.7086,2.7226
4.682,2.7938
4.6367,2.889
4.4536,2.9857
4.4671,3.1022
4.3535,3.2265
3.9829,3.3354
3.5999,3.502
3.3857,3.5972
3.3449,3.6842
3.3388,3.7519
3.3571,3.8182
3.3908,3.8909
3.4069,3.9753
3.4671,4.0714
3.464,4.1478
3.41,4.2162
3.3519,4.5436
3.3101,4.7417
3.2613,4.6874
3.1241,4.6385
2.941,4.8484
2.8318,4.4815
2.6875,4.3621
2.53,4.5964
2.5333,4.7835
2.4005,4.8574
2.1519,4.9405
2.13,4.961
2.1404,4.9652
2.1473,5.0192
2.1436,5.1131
2.159,4.2383
2.1463,3.2926
2.0895,2.4565
2.0705,1.9431
2.0288,1.6355
2.0488,1.4223
2.0859,1.2817
2.1127,1.2279
2.116,0.975
2.1143,0.8605
2.1186,0.7721
2.1473,0.7375
2.1703,0.7162
2.1732,0.712
2.1454,0.6797
2.1383,0.6617
2.1372,0.645
2.1372,0.6447
2.1256,0.6865
2.111,0.7276
2.1194,0.8488
2.1325,0.8955
2.1391,0.8805
2.1966,0.9977
2.3609,1.042
2.4729,1.0217
2.5117,1.0172
2.6004,1.0867
2.7226,1.1755
2.7938,1.3212
2.889,1.4251
2.9857,1.4886
3.1022,1.5976
3.2265,1.5521
3.3354,1.5365
3.502,1.5759
3.5972,1.4847
3.6842,1.4261
3.7519,1.2222
3.8182,1.0483
3.8909,0.8585
3.9753,0.7443
4.0714,0.6849
4.1478,0.6589
4.2162,0.497
4.5436,0.3324
4.7417,0.2463
4.6874,0.2079
4.6385,0.192
4.8484,0.1855
4.4815,0.2049
4.3621,0.2234
4.5964,0.2061
4.7835,0.2089
4.8574,0.2012
4.9405,0.2103
4.961,0.2214
4.9652,0.2259
5.0192,0.2232
5.1131,0.2258
4.2383,0.2234
3.2926,0.2735
2.4565,0.292
1.9431,0.2881
1.6355,0.3053
1.4223,0.3297
1.2817,0.3246
1.2279,0.2414
0.975,0.205
0.8605,0.1916
0.7721,0.0971
0.7375,0.0826
0.7162,0.0809
0.712,0.0809
0.6797,0.0627
0.6617,0.0482
0.645,0.0272
0.6447,0.0047
0.6865,-0.0104
0.7276,-0.0139
0.8488,-0.0187
0.8955,-0.0277
0.8805,-0.037
0.9977,-0.0536
1.042,-0.0876
1.0217,-0.1263
1.0172,-0.1461
1.0867,-0.1836
1.1755,-0.2285
1.3212,-0.2492
1.4251,-0.2572
1.4886,-0.2679
1.5976,-0.2945
1.5521,-0.2982
1.5365,-0.3016
1.5759,-0.309
1.4847,-0.3127
1.4261,-0.3158
1.2222,-0.3255
1.0483,-0.3286
0.8585,-0.3293
0.7443,-0.3304
0.6849,-0.3295
0.6589,-0.33
0.497,-0.3304
0.3324,-0.3291
0.2463,-0.3294
0.2079,-0.3295
0.192,-0.329
0.1855,-0.3279
0.2049,-0.3285
0.2234,-0.3285
0.2061,-0.3279
0.2089,-0.3285
0.2012,-0.3252
0.2103,-0.322
0.2214,-0.3207
0.2259,-0.319
0.2232,-0.3188
0.2258,-0.3177
0.2234,-0.3164
0.2735,-0.3119
0.292,-0.308
0.2881,-0.3084
0.3053,-0.3092
0.3297,-0.3105
0.3246,-0.3119
0.2414,-0.3289
0.205,-0.3649
0.1916,-0.4077
0.0971,-0.4176
0.0826,-0.4129
0.0809,-0.4013
0.0809,-0.3947
0.0627,-0.3911
0.0482,-0.4088
0.0272,-0.4166
0.0047,-0.254
-0.0104,-0.272
-0.0139,-0.376
-0.0187,-0.4441
-0.0277,-0.4797
-0.037,-0.4914
-0.0536,-0.5091
-0.0876,-0.5209
-0.1263,-0.5381
-0.1461,-0.5472
-0.1836,-0.5417
7.55,2.65
7.53,2.74
7.59,2.91
7.61,2.84
7.39,2.89
7.36,3.06
7.42,3.47
7.42,3.58
7.43,3.7
7.48,4.35
7.52,4.63
7.59,4.65
7.63,4.67
7.61,4.74
7.51,4.68
7.5,4.57
7.45,4.16
7.47,4.33
7.48,4.14
7.55,3.64
8.05,3.76
8.19,3.96
8.09,4.06
7.99,4.07
7.91,4.05
7.79,4.04
6.43,4.07
5.59,4.02
5.64,4.03
5.93,3.98
6.09,4
5.98,4
5.77,4.05
5.98,4.06
6.1,4.04
6.08,4.03
6,3.97
5.7,3.87
5.71,3.3
5.7,2.92
5.5,2.4565
5.5,1.9431
5.42,1.6355
5.06,1.4223
4.62,1.2817
4,1.2279
3.58,0.975
3.67,0.8605
3.88,0.7721
3.98,0.7375
3.94,0.7162
3.46,0.712
3.38,0.6797
2.61,0.6617
2,0.645
2.27,0.6447
2.46,0.6865
2.59,0.7276
2.61,0.8488
2.66,0.8955
2.65,0.8805
2.74,0.9977
2.91,1.042
2.84,1.0217
2.89,1.0172
3.06,1.0867
3.47,1.1755
3.58,1.3212
3.7,1.4251
4.35,1.4886
4.63,1.5976
4.65,1.5521
4.67,1.5365
4.74,1.5759
4.68,1.4847
4.57,1.4261
4.16,1.2222
4.33,1.0483
4.14,0.8585
3.64,0.7443
3.76,0.6849
3.96,0.6589
4.06,0.497
4.07,0.3324
4.05,0.2463
4.04,0.2079
4.07,0.192
4.02,0.1855
4.03,0.2049
3.98,0.2234
4,0.2061
4,0.2089
4.05,0.2012
4.06,0.2103
4.04,0.2214
4.03,0.2259
3.97,0.2232
3.87,0.2258
3.3,0.2234
2.92,0.2735
2.4565,0.292
1.9431,0.2881
1.6355,0.3053
1.4223,0.3297
1.2817,0.3246
1.2279,0.2414
0.975,0.205
0.8605,0.1916
0.7721,0.0971
0.7375,0.0826
0.7162,0.0809
0.712,0.0809
0.6797,0.0627
0.6617,0.0482
0.645,0.0272
0.6447,0.0047
0.6865,-0.0104
0.7276,-0.0139
0.8488,-0.0187
0.8955,-0.0277
0.8805,-0.037
0.9977,-0.0536
1.042,-0.0876
1.0217,-0.1263
1.0172,-0.1461
1.0867,-0.1836
1.1755,-0.2285
1.3212,-0.2492
1.4251,-0.2572
1.4886,-0.2679
1.5976,-0.2945
1.5521,-0.2982
1.5365,-0.3016
1.5759,-0.309
1.4847,-0.3127
1.4261,-0.3158
1.2222,-0.3255
1.0483,-0.3286
0.8585,-0.3293
0.7443,-0.3304
0.6849,-0.3295
0.6589,-0.33
0.497,-0.3304
0.3324,-0.3291
0.2463,-0.3294
0.2079,-0.3295
0.192,-0.329
0.1855,-0.3279
0.2049,-0.3285
0.2234,-0.3285
0.2061,-0.3279
0.2089,-0.3285
0.2012,-0.3252
0.2103,-0.322
0.2214,-0.3207
0.2259,-0.319
0.2232,-0.3188
0.2258,-0.3177
0.2234,-0.3164
0.2735,-0.3119
0.292,-0.308
0.2881,-0.3084
0.3053,-0.3092
0.3297,-0.3105
0.3246,-0.3119
0.2414,-0.3289
0.205,-0.3649
0.1916,-0.4077
0.0971,-0.4176
0.0826,-0.4129
0.0809,-0.4013
0.0809,-0.3947
0.0627,-0.3911
0.0482,-0.4088
0.0272,-0.4166
0.0047,-0.254
-0.0104,-0.272
-0.0139,-0.376
-0.0187,-0.4441
-0.0277,-0.4797
-0.037,-0.4914
-0.0536,-0.5091
-0.0876,-0.5209
-0.1263,-0.5381
-0.1461,-0.5472
7.88,3.8909
8.06,3.9753
8.52,4.0714
8.82,4.1478
8.75,4.2162
8.59,4.5436
8.56,4.7417
7.75,4.6874
6.98,4.6385
6.87,4.8484
7.64,4.4815
7.77,4.3621
7.33,4.5964
7.12,4.7835
7.01,4.8574
6.36,4.9405
6.34,4.961
6.52,4.9652
6.55,5.0192
6.41,5.1131
6.22,4.2383
6.11,3.2926
6.01,2.4565
5.8,1.9431
5.62,1.6355
4.99,1.4223
4.76,1.2817
4.46,1.2279
4.03,0.975
4.01,0.8605
4.07,0.7721
4.1,0.7375
4.06,0.7162
4.05,0.712
4.05,0.6797
4.05,0.6617
4.05,0.645
4.05,0.6447
4.05,0.6865
4.05,0.7276
4.04,0.8488
4.02,0.8955
4.03,0.8805
4.01,0.9977
4.01,1.042
4,1.0217
4,1.0172
3.84,1.0867
3.53,1.1755
3.5,1.3212
3.5,1.4251
3.38,1.4886
3.34,1.5976
3.52,1.5521
3.55,1.5365
3.55,1.5759
3.59,1.4847
3.67,1.4261
3.7519,1.2222
3.8182,1.0483
3.8909,0.8585
3.9753,0.7443
4.0714,0.6849
4.1478,0.6589
4.2162,0.497
4.5436,0.3324
4.7417,0.2463
4.6874,0.2079
4.6385,0.192
4.8484,0.1855
4.4815,0.2049
4.3621,0.2234
4.5964,0.2061
4.7835,0.2089
4.8574,0.2012
4.9405,0.2103
4.961,0.2214
4.9652,0.2259
5.0192,0.2232
5.1131,0.2258
4.2383,0.2234
3.2926,0.2735
2.4565,0.292
1.9431,0.2881
1.6355,0.3053
1.4223,0.3297
1.2817,0.3246
1.2279,0.2414
0.975,0.205
0.8605,0.1916
0.7721,0.0971
0.7375,0.0826
0.7162,0.0809
0.712,0.0809
0.6797,0.0627
0.6617,0.0482
0.645,0.0272
0.6447,0.0047
0.6865,-0.0104
0.7276,-0.0139
0.8488,-0.0187
0.8955,-0.0277
0.8805,-0.037
0.9977,-0.0536
1.042,-0.0876
1.0217,-0.1263
1.0172,-0.1461
1.0867,-0.1836
1.1755,-0.2285
1.3212,-0.2492
1.4251,-0.2572
1.4886,-0.2679
1.5976,-0.2945
1.5521,-0.2982
1.5365,-0.3016
1.5759,-0.309
1.4847,-0.3127
1.4261,-0.3158
1.2222,-0.3255
1.0483,-0.3286
0.8585,-0.3293
0.7443,-0.3304
0.6849,-0.3295
0.6589,-0.33
0.497,-0.3304
0.3324,-0.3291
0.2463,-0.3294
0.2079,-0.3295
0.192,-0.329
0.1855,-0.3279
0.2049,-0.3285
0.2234,-0.3285
0.2061,-0.3279
0.2089,-0.3285
0.2012,-0.3252
0.2103,-0.322
0.2214,-0.3207
0.2259,-0.319
0.2232,-0.3188
0.2258,-0.3177
0.2234,-0.3164
0.2735,-0.3119
0.292,-0.308
0.2881,-0.3084
0.3053,-0.3092
0.3297,-0.3105
0.3246,-0.3119
0.2414,-0.3289
0.205,-0.3649
0.1916,-0.4077
0.0971,-0.4176
0.0826,-0.4129
0.0809,-0.4013
0.0809,-0.3947
0.0627,-0.3911
0.0482,-0.4088
0.0272,-0.4166
0.0047,-0.254
-0.0104,-0.272
-0.0139,-0.376
-0.0187,-0.4441
-0.0277,-0.4797
-0.037,-0.4914
-0.0536,-0.5091
-0.0876,-0.5209
-0.1263,-0.5381
-0.1461,-0.5472
2.94,3.78
2.94,3.53
2.68,3.78
3.19,3.53
3.53,3.78
3.78,3.28
3.95,3.02
4.12,3.28
4.12,3.11
4.29,3.02
4.29,2.85
4.98,3.45
4.98,3.514
5.32,3.3825
5.32,3.31
5.32,3.4175
5.32,3.546
5.32,4.1275
5.32,5.6975
5.32,5.698
5.32,5.445
5.32,4.964
5.15,4.38
5.06,4.3125
4.89,4.248
3.78,4.1625
3.7,4.155
3.02,3.8075
2.94,3.582
2.77,3.6275
2.52,3.806
2.52,4.1675
2.77,4.13
2.94,4
2.77,4.115
3.28,4.3275
3.28,4.202
3.87,4.06
4.55,4.17
4.65,4.118
5.23,4.05
5.23,4.02
5.4,4.032
6.48,4.2225
6.43,4.308
6,4.38
5.58,4.36
5.49,4.59
5.4,4.3625
5.23,4.37
4.12,4.444
4.29,4.48
3.78,4.685
3.87,4.816
3.78,4.9
3.02,5.17
2.52,5.226
3.45,5.34
4.21,5.65
4.29,5.96
3.78,6.0475
3.53,6.02
3.78,6.05
3.53,6.055
3.78,6.1375
3.28,6.244
3.02,6.3175
3.28,6.344
3.11,6.405
3.02,6.3825
2.85,6.47
3.45,6.6025
3.514,6.44
3.3825,6.0375
3.31,5.566
3.4175,5.01
3.546,5.046
4.1275,5.4225
5.6975,5.5875
5.698,5.63
5.445,5.825
4.964,6.5025
4.38,6.524
4.3125,6.575
4.248,6.578
4.1625,6.8
4.155,7.1375
3.8075,7.2575
3.582,7.35
3.6275,7.3275
3.806,7.118
4.1675,6.7225
4.13,6.215
4,6.318
4.115,6.4475
4.3275,6.55
4.202,6.858
4.06,6.885
4.17,6.9525
4.118,7.064
4.05,7.1325
4.02,7.5975
4.032,8.082
4.2225,8.355
4.308,8.43
4.38,8.55
4.36,8.6025
4.59,9.03
4.3625,9.065
4.37,8.575
4.444,8.2375
4.48,7.738
4.685,7.855
4.816,7.3275
4.9,7.624
5.17,7.6275
5.226,6.86
5.34,6.835
5.65,6.12
5.96,5.582
6.0475,5.775
6.02,5.4725
6.05,4.092
6.055,3.745
6.1375,3.9025
6.244,3.91
6.3175,4.4375
6.344,4.545
6.405,4.796
6.3825,5.155
6.47,4.605
6.6025,4.396
6.44,4.0625
6.0375,4.4975
5.566,5.256
5.01,5.7525
5.046,6.018
5.4225,5.515
5.5875,4.98
5.63,4.836
5.825,5.025
6.5025,5.025
6.524,5.124
6.575,5.085
6.578,5.116
6.8,4.9375
7.1375,5.1025
7.2575,5.5825
7.35,6.35
7.3275,7.085
7.118,7.705
6.7225,8.31
6.215,8.8025
6.318,9.35
6.4475,9.35
6.55,9.925
6.858,9.468
6.885,8.745
6.9525,8.9075
7.064,10.4175
7.1325,11.782
7.5975,11.375
8.082,11.648
8.355,11.805
8.43,11.54
8.55,10.752
8.6025,9.795
9.03,10.4175
9.065,8.476
8.575,6.895
8.2375,6.77
7.738,7.094
7.855,7.51
7.3275,7.2825
7.624,7.484
7.6275,8.355
6.86,8.94
6.835,8.888
6.12,9.1725
5.582,9.418
5.775,9.04
5.4725,8.9075
4.092,9.806
3.745,9.73
3.9025,9.435
3.91,9.39
4.4375,9.34
4.545,9.34
4.796,9.47
5.155,9.27
4.605,9.04
4.396,8.55
4.0625,8.1275
4.4975,7.835
5.256,7.77
5.7525,7.64
6.018,7.38
5.515,7.042
4.98,7.185
4.836,7.51
5.025,7.315
5.025,7.38
5.124,7.458
5.085,7.2725
5.116,7.1675
4.9375,7.2675
5.1025,7.57
5.5825,8.3575
6.35,8.172
7.085,8.3575
7.705,8.4475
8.31,8.942
8.8025,9.27
9.35,9.78
9.35,10.626
9.925,10.6075
9.468,10.97
8.745,11.005
8.9075,11.11
10.4175,11.24
11.782,11.286
11.375,11.19
11.648,11.2625
11.805,11.79
11.54,12
10.752,13.47
9.795,14.1625
10.4175,14.05
8.476,13.91
6.895,14.0375
6.77,14.725
7.094,16.13
7.51,12.975
7.2825,11.6375
7.484,11.03
8.355,10.5625
8.94,10.7625
8.888,11.67
9.1725,13.0875
9.418,17.02
9.04,17.0125
8.9075,17.475
9.806,16.9625
9.73,17.22
9.435,18.975
9.39,19.25
9.34,19.66
9.34,22.0125
9.47,20.54
9.27,18.7875
9.04,16.6125
8.55,16
8.1275,15.025
7.835,15.325
7.77,15.74
7.64,15.7375
7.38,15.5375
7.042,16.88
7.185,16.2625
7.51,14.7625
7.315,13.61
7.38,12.0125
7.458,11.05
7.2725,10.56
7.1675,9.8875
7.2675,9.75
7.57,9.37
8.3575,9.3625
8.172,9.225
8.3575,9.35
8.4475,9.35
8.942,9.44
9.27,9.325
9.78,9.3
10.626,9.38
10.6075,9.85
10.97,9.8375
11.005,9.83
11.11,10.35
11.24,10.7
11.286,11.43
11.19,11.775
11.2625,12.9125
11.79,12.38
12,12.175
13.47,11.95
14.1625,10.9875
14.05,10.3375
13.91,9.67
14.0375,10.575
14.725,11.3
16.13,10.1625
12.975,9.75
11.6375,9.4875
11.03,9.26
10.5625,9.1125
10.7625,9.0625
11.67,8.71
13.0875,8.825
17.02,9.2375
17.0125,10.16
17.475,11.725
16.9625,11.025
17.22,9.55
18.975,8.575
19.25,8.7
19.66,8.47
22.0125,8.5125
20.54,8.35
18.7875,8.44
16.6125,8.3875
16,8.36
15.025,7.925
15.325,7.4375
15.74,7.175
15.7375,7.62
15.5375,8.25
16.88,8.4625
16.2625,8.64
14.7625,9.1375
13.61,9.36
12.0125,9.1625
11.05,8.775
10.56,8.97
9.8875,8.7125
9.75,8.55
9.37,8.59
9.3625,8.8625
9.225,9.0375
9.35,9.37
9.35,9.4125
9.44,9.91
9.325,10.475
9.3,10.4375
9.38,10.85
9.85,11.1125
9.8375,11.2875
9.83,11.5625
10.35,12.21
10.7,12.475
11.43,12.402
11.775,12.3125
12.9125,12.225
12.38,12.292
12.175,12.3275
11.95,12.33
10.9875,12.352
10.3375,12.345
9.67,12.244
10.575,12.8425
11.3,13.3575
10.1625,13.515
9.75,13.76
9.4875,13.8175
9.26,13.675
9.1125,13.256
9.0625,12.755
8.71,12.578
8.825,12.405
9.2375,12.05
10.16,11.366
11.725,10.52
11.025,9.9575
9.55,9.7075
8.575,9.198
8.7,8.8325
8.47,8.76
8.5125,8.7225
8.35,8.59
8.44,8.366
8.3875,7.8475
8.36,7.455
7.925,7.31
7.4375,7.2525
7.175,7.54
7.62,7.118
8.25,6.6175
8.4625,6.0325
8.64,5.574
9.1375,5.1725
9.36,5.038
9.1625,7.6375
8.775,6.9325
8.97,7.9
8.7125,6.9925
8.55,6.395
8.59,5.61
8.8625,5.275
9.0375,5.325
9.37,4.88
9.4125,4.4725
9.91,4.3075
10.475,4.786
10.4375,4.7375
10.85,4.3625
11.1125,4.092
11.2875,3.8725
11.5625,3.805
12.21,4.206
12.475,5.8875
12.402,6.285
12.3125,6.394
12.225,6.3625
12.292,5.68
12.3275,5.6425
12.33,5.44
12.352,5.68
12.345,6.5975
12.244,7.838
12.8425,8.118
13.3575,8.314782
13.515,8.148421
13.76,7.561364
13.8175,7.047727
13.675,6.666
13.256,6.586818
12.755,6.6875
12.578,6.697619
12.405,6.008095
12.05,5.895263
11.366,5.546818
10.52,5.222857
9.9575,5.214762
9.7075,5.008572
9.198,4.809091
8.8325,4.849
8.76,4.732727
8.7225,4.267619
8.59,4.0785
8.366,3.516818
7.8475,3.0195
7.455,3.1225
7.31,3.152727
7.2525,3.116
7.54,3.2175
7.118,3.460454
6.6175,3.321905
6.0325,3.265238
5.574,3.531818
5.1725,3.638
5.038,3.626667
7.6375,3.799546
6.9325,3.994737
7.9,4.567143
6.9925,4.651905
6.395,4.9775
5.61,4.874091
5.275,4.898095
5.325,5.02
4.88,5.016818
4.4725,5.051363
4.3075,5.3055
4.786,5.600476
4.7375,5.275238
4.3625,5.147
4.092,5.002857
3.8725,5.0045
3.805,5.0335
4.206,5.057391
5.8875,4.716667
6.285,4.6155
6.394,4.815454
6.3625,4.792857
5.68,4.924762
5.6425,4.830476
5.44,5.014
5.68,5.040952
6.5975,5.135238
7.838,5.2605
8.118,5.312381
8.314782,5.405652
8.148421,5.516316
7.561364,5.861818
7.047727,5.917273
6.666,5.8785
6.586818,5.892727
6.6875,5.8515
6.697619,5.844762
6.008095,5.876667
5.895263,5.763684
5.546818,5.456364
5.222857,5.2075
5.214762,4.748182
5.008572,4.6025
4.809091,4.445909
4.849,4.419524
4.732727,4.304286
4.267619,4.062727
4.0785,3.497895
3.516818,2.896364
3.0195,2.284762
3.1225,2.117368
3.152727,2.014091
3.116,2.116
3.2175,2.2405
3.460454,2.402727
3.321905,2.610909
3.265238,2.789
3.531818,2.875909
3.638,2.945714
3.626667,2.9155
3.799546,2.880909
3.994737,2.836
4.567143,2.857
4.651905,2.87
4.9775,2.921
4.874091,3.201905
4.898095,3.301905
5.02,3.322857
5.016818,3.215714
5.051363,3.010455
5.3055,2.854211
5.600476,2.712857
5.275238,2.695
5.147,2.76
5.002857,2.707143
5.0045,2.508095
5.0335,2.323
5.057391,2.159565
4.716667,2.068571
4.6155,2.0675
4.815454,2.101818
4.792857,2.105238
4.924762,2.145238
4.830476,2.412857
5.014,2.575
5.040952,2.703809
5.135238,2.571905
5.2605,2.564
5.312381,2.5825
5.405652,2.625909
5.516316,2.584762
5.861818,2.58619
5.917273,2.583182
5.8785,2.631
5.892727,2.77
5.8515,2.89
5.844762,3.099
5.876667,3.295714
5.763684,3.469
5.456364,3.618572
5.2075,3.763
4.748182,3.94087
4.6025,4.122632
4.445909,4.258636
4.419524,4.417727
4.304286,4.378
4.062727,4.344091
3.497895,4.3215
2.896364,4.327619
2.284762,4.312381
2.117368,4.320588
2.014091,4.333636
2.116,4.348
2.2405,4.345909
2.402727,4.35
2.610909,4.368636
2.789,4.529524
2.875909,4.68
2.945714,4.947273
2.9155,5.119473
2.880909,4.915
2.836,4.767619
2.857,4.796316
2.87,4.246364
2.921,3.82
3.201905,3.583
3.301905,3.457
3.322857,3.1505
3.215714,3.177647
3.010455,3.267
2.854211,3.23
2.712857,3.716667
2.695,3.318636
2.76,2.776316
2.707143,2.344286
2.508095,1.589048
2.323,1.231053
2.159565,1.062727
2.068571,0.898095
2.0675,0.6365
2.101818,0.56
2.105238,0.383636
2.145238,0.4205
2.412857,0.398095
2.575,0.386667
2.703809,0.3805
2.571905,0.379048
2.564,0.38
2.5825,0.375789
2.625909,0.385652
2.584762,0.487619
2.58619,0.6035
2.583182,0.724091
2.631,0.832857
2.77,0.902857
2.89,1.114286
3.099,1.157
3.295714,1.167143
3.469,1.179524
3.618572,1.18
3.763,1.188421
3.94087,1.183913
4.122632,1.184
4.258636,1.187143
4.417727,1.169545
4.378,1.17
4.344091,1.151818
4.3215,1.15
4.327619,1.1515
4.312381,1.159524
4.320588,1.156
